id,created,text
1093799693782528000,2019-02-08 09:12:23,"@possnfiffer @TalkPython Indeed, using these everywhere now! Make sure you check out dataclasses as well at some po… https://t.co/9FIC1s1WTr"
1093799293041954817,2019-02-08 09:10:47,RT @sulla_puppy: I just cracked Bite of Py 119. Xmas tree generator - on behalf of @pybites I Challenge You!  https://t.co/QfExJEwId5 #Pyth…
1093799274385731584,2019-02-08 09:10:43,@sulla_puppy unstoppable!
1093740551114055680,2019-02-08 05:17:22,We are stoked to be sponsoring Test and Code this week: https://t.co/Zdg7VzgkjK
1093739776015040512,2019-02-08 05:14:17,@possnfiffer @TalkPython any interesting refactoring candidates?
1093549398603296768,2019-02-07 16:37:48,"""Code is like a piece of art; you're never quite finished with it."" - @clamytoe - via @pybites 🐍 https://t.co/SE7xBSuVbn 💡"
1093528325811781632,2019-02-07 15:14:04,We just cracked Bite of Py 168. Ninja Rankings - on behalf of @pybites We Challenge You!  https://t.co/2JaRBpgEiX… https://t.co/9NfWw2QQlG
1093401195052453888,2019-02-07 06:48:53,"@possnfiffer @TalkPython Beautiful module, let's see if we can add a Bite on it!"
1093401132859379713,2019-02-07 06:48:39,RT @possnfiffer: Day 33: #100DaysOfCode progress: today I worked on Logging / D3 (more coding) https://t.co/3D96GGNeMo #Python @pybites @ta…
1093401084918419456,2019-02-07 06:48:27,RT @ThePSF: The official Python Developers Survey 2018 results are here! https://t.co/N0bBPVUXZ0 #pythondevsurvey
1093392387102117890,2019-02-07 06:13:53,RT @sulla_puppy: I just cracked Bite of Py 167. Complete a User class: properties and representation dunder methods - on behalf of @pybites…
1093392332035158016,2019-02-07 06:13:40,RT @orlando_v: I just cracked Bite of Py 2. Regex Fun - on behalf of @pybites I Challenge You!  https://t.co/xRcLVPrgbH #Python #CodeChalle…
1093249192921829377,2019-02-06 20:44:53,RT @GoodPassport: I just cracked Bite of Py 4. Top 10 PyBites tags - on behalf of @pybites I Challenge You!  https://t.co/tE4IWv1DVH #Pytho…
1093112124967145473,2019-02-06 11:40:14,We just cracked Bite of Py 167. Complete a User class: properties and representation dunder methods - and now We Ch… https://t.co/9QTIT8jbDs
1093106165272248321,2019-02-06 11:16:33,"Q: difference between __str__ and __repr__ in #Python? A: ""My rule of thumb:  __repr__ is for developers, __str__ i… https://t.co/K6lkCIxLBx"
1093101263825395712,2019-02-06 10:57:04,We just cracked Bite of Py 166. Complete a tox ini file parser class - and now We Challenge You!… https://t.co/ww5B4fMUVv
1093081584700477441,2019-02-06 09:38:52,@BritzNic @TalkPython Welcome to the challenge Nic
1093081518359097344,2019-02-06 09:38:37,RT @sulla_puppy: I just cracked Bite of Py 144. Calculate the Number of Months Passed - on behalf of @pybites I Challenge You!  https://t.c…
1093081423664349184,2019-02-06 09:38:14,RT @sulla_puppy: I just cracked Bite of Py 4. Top 10 PyBites tags - on behalf of @pybites I Challenge You!  https://t.co/A1Dn5QCKM3 #Python…
1093018024041435136,2019-02-06 05:26:18,"Use #numpy to perform calculations on arrays (by @leonardojvega)

&gt;&gt;&gt; import numpy as np
&gt;&gt;&gt; x = np.array([1, 2, 3,… https://t.co/BjGKhz3vpM"
1093014543884869632,2019-02-06 05:12:29,"RT @mcoumans: Long course days or note, keelp calm and code in Python.

A oneliner they said. I needed two. Then I learned even more :-)

D…"
1093014362246266882,2019-02-06 05:11:45,"RT @python_tip: Ups &amp; downs of capitalization:

# all letters
&gt; ""new york"".upper()
'NEW YORK'

# 1st letter
&gt; ""new york"".capitalize()
'New…"
1092840947254288384,2019-02-05 17:42:40,RT @ksurowiecki: I just cracked Bite of Py 26. Dictionary comprehensions are awesome at @pybites   https://t.co/B0YA2LMe3F #Python #CodeCha…
1092756373748830208,2019-02-05 12:06:36,@ksurowiecki congrats!
1092756330140577792,2019-02-05 12:06:26,RT @ksurowiecki: I achieved the PyBites Ninja White Belt by completing Code Challenges at https://t.co/cnbfR3XuvN - on behalf of @pybites I…
1092672752560021504,2019-02-05 06:34:19,"RT @possnfiffer: #Python what OS am I coding on today?

&gt;&gt;&gt; import platform
&gt;&gt;&gt; platform.system()
'FreeBSD'

 - via @pybites 🐍 https://t.co…"
1092669231164866560,2019-02-05 06:20:20,RT @sulla_puppy: I just cracked Bite of Py 165. Parse an /etc/passwd file output - on behalf of @pybites I Challenge You!  https://t.co/mXd…
1092508371104747520,2019-02-04 19:41:08,We just cracked Bite of Py 55. Get the latest game releases from Steam's RSS feed - We Challenge You!… https://t.co/sf1suaVmw6
1092501558456049664,2019-02-04 19:14:03,"@brianokken @bbelderbos @_juliansequeira HA! We love you and your RFEs Brian!

Cheesy but: the platform is all abou… https://t.co/TjUADlc0nb"
1092489224480186368,2019-02-04 18:25:03,"RT @brianokken: Current hobby. 
Submitting feature requests to @pybites, @bbelderbos and @_juliansequeira 

Eventually they are gonna kick…"
1092376976940285952,2019-02-04 10:59:01,@Delbs27 @nostarch @TalkPython @ThePSF looks cool
1092302912959770625,2019-02-04 06:04:43,@python_tip Nice visualisation and many awesome tips! Congrats and keep up the great work!
1092302192869105664,2019-02-04 06:01:51,"RT @python_tip: We are celebrating two years of @python_tip existence today. 🎂🥳🎈🎉

I have downloaded our Twitter data and made them publicl…"
1092097717210435585,2019-02-03 16:29:20,RT @bbelderbos: I just cracked Bite of Py 165. Parse an /etc/passwd file output - on behalf of @pybites I Challenge You!  https://t.co/984q…
1092097704879116294,2019-02-03 16:29:17,RT @bbelderbos: I just cracked Bite of Py 164. CLI tool: HTML link converter (stdin to stdout) - on behalf of @pybites I Challenge You!  ht…
1092097640710447104,2019-02-03 16:29:02,RT @__amol__: Has been a pleasure to be a guest at @TalkPython for the second time. @mkennedy is always a great host and makes every moment…
